District ID,School ID,District Name,School Name,County,AYP Report Type,Extended Code,AYP Designation 08-09,AYP ELA 08-09,AYP Math 08-09,AYP Grad-Attnd 08-09,AYP Designation 07-08,AYP ELA 07-08,AYP Math 07-08,AYP Grad-Attnd 07-08,Title I 08-09,Title 07-08,ELA All AYP,ELA EconDisadv AYP,ELA LimEngProf AYP,ELA Disabled AYP,ELA Asian AYP,ELA Black AYP,ELA Hispanic AYP,ELA Native AYP,ELA White AYP,ELA Multi AYP,ELA All Participation,ELA EconDisadv Participation,ELA LimEngProf Participation,ELA Disabled Participation,ELA Asian Participation,ELA Black Participation,ELA Hispanic Participation,ELA Native Participation,ELA White Participation,ELA Multi Participation,ELA All Acad Status,ELA EconDisadv Acad Status,ELA LimEngProf Acad Status,ELA Disabled Acad Status,ELA Asian Acad Status,ELA Black Acad Status,ELA Hispanic Acad Status,ELA Native Acad Status,ELA White Acad Status,ELA Multi Acad Status,ELA All Acad Growth,ELA EconDisadv Acad Growth,ELA LimEngProf Acad Growth,ELA Disabled Acad Growth,ELA Asian Acad Growth,ELA Black Acad Growth,ELA Hispanic Acad Growth,ELA Native Acad Growth,ELA White Acad Growth,ELA Multi Acad Growth,MATH All AYP,MATH EconDisadv AYP,MATH LimEngProf AYP,MATH Disabled AYP,MATH Asian AYP,MATH Black AYP,MATH Hispanic AYP,MATH Native AYP,MATH White AYP,MATH Multi AYP,MATH All Participation,MATH EconDisadv Participation,MATH LimEngProf Participation,MATH Disabled Participation,MATH Asian Participation,MATH Black Participation,MATH Hispanic Participation,MATH Native Participation,MATH White Participation,MATH Multi Participation,MATH All Acad Status,MATH EconDisadv Acad Status,MATH LimEngProf Acad Status,MATH Disabled Acad Status,MATH Asian Acad Status,MATH Black Acad Status,MATH Hispanic Acad Status,MATH Native Acad Status,MATH White Acad Status,MATH Multi Acad Status,MATH All Acad Growth,MATH EconDisadv Acad Growth,MATH LimEngProf Acad Growth,MATH Disabled Acad Growth,MATH Asian Acad Growth,MATH Black Acad Growth,MATH Hispanic Acad Growth,MATH Native Acad Growth,MATH White Acad Growth,MATH Multi Acad Growth,All Other Indicator,EconDisadv Other Indicator,LimEngProf Other Indicator,Disabled Other Indicator,Asian Other Indicator,Black Other Indicator,Hispanic Other Indicator,Native Other Indicator,White Other Indicator,Multi Other Indicator
1969,216,Bandon SD 54,Harbor Lights Middle School,Coos,E,2Years,MET,MET,MET,MET,NOT MET,MET,NOT MET,MET,Y,Y,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
1969,217,Bandon SD 54,Ocean Crest Elementary School,Coos,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA
2240,1120,Banks SD 13,Banks Elementary School,Washington,E,2Years,MET,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,Y,Y,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2240,1124,Banks SD 13,Banks High School,Washington,HSG,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2240,1123,Banks SD 13,Banks Junior High School,Washington,E,2Years,NOT MET,NOT MET,MET,MET,NOT MET,MET,NOT MET,MET,n,n,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,NOT MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA
2243,1186,Beaverton SD 48J,Aloha High School,Washington,HSG,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,NOT MET,NOT MET,NOT MET,MET,MET,NA,NOT MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,NOT MET,NOT MET,MET,NA,NOT MET,NA,MET,MET,NOT MET,NOT MET,NOT MET,MET,NA,NA,NOT MET,NA,NA,NA,NOT MET,NOT MET,NOT MET,MET,MET,NA,NOT MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NOT MET,NOT MET,NOT MET,NOT MET,MET,NA,NOT MET,NA,MET,MET,NOT MET,NOT MET,NOT MET,MET,NA,NA,NOT MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET
2243,1153,Beaverton SD 48J,Aloha-Huber Park School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET
2243,1304,Beaverton SD 48J,Arts & Communication High School,Washington,HSG,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA
2243,3548,Beaverton SD 48J,Arts & Communication Middle Magnet School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA
2243,1154,Beaverton SD 48J,Barnes Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET
2243,1155,Beaverton SD 48J,Beaver Acres Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET
2243,1187,Beaverton SD 48J,Beaverton High School,Washington,HSG,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,NOT MET,NOT MET,NOT MET,MET,NA,NOT MET,NA,MET,MET,MET,NOT MET,NOT MET,MET,MET,NA,NOT MET,NA,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,NA,NOT MET,NA,MET,NA,NA,MET,NOT MET,NOT MET,NA,NA,NOT MET,NA,NA,NA,MET,NOT MET,NOT MET,NOT MET,MET,NA,NOT MET,NA,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,NA,NOT MET,NA,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,NA,NOT MET,NA,MET,NA,NA,NOT MET,NOT MET,MET,NA,NA,NOT MET,NA,NA,NA,MET,NOT MET,NOT MET,MET,MET,MET,NOT MET,NA,MET,MET
2243,1156,Beaverton SD 48J,Bethany Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET
2243,4671,Beaverton SD 48J,Bonny Slope Elementary School,Washington,E,2Years,NOTE,NOTE,NOTE,NOTE,,,,,n,,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE
2243,1158,Beaverton SD 48J,Cedar Mill Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,MET,NA,NA,NA,NA,MET,NA
2243,1180,Beaverton SD 48J,Cedar Park Middle School,Washington,E,2Years,NOT MET,NOT MET,MET,MET,NOT MET,NOT MET,MET,MET,n,n,MET,MET,NOT MET,MET,MET,NA,NOT MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,NOT MET,MET,MET,NA,NOT MET,NA,MET,MET,NA,NA,NOT MET,NA,NA,NA,NOT MET,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET
2243,1159,Beaverton SD 48J,Chehalem Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET
2243,1305,Beaverton SD 48J,Community School,Washington,HSG,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,NOT MET,MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,MET,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,MET,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,NOT MET,NA,NA,NA,NA,NA,NA,NA,NOT MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2243,1319,Beaverton SD 48J,Conestoga Middle School,Washington,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,MET,MET,n,n,MET,MET,NOT MET,NOT MET,MET,MET,MET,NA,MET,MET,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,MET,MET,NOT MET,NOT MET,MET,NA,MET,NA,MET,MET,NA,NA,NOT MET,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,MET,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,MET,MET,MET,NOT MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,NOT MET,NA,MET,MET
2243,1160,Beaverton SD 48J,Cooper Mountain Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,NA,NA,MET,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,MET,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,NA
2243,1162,Beaverton SD 48J,Elmonica Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,n,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET
2243,1161,Beaverton SD 48J,Errol Hassell Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET
2243,1370,Beaverton SD 48J,Findley Elementary,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,NA,MET,MET,MET,NA,NA,NA,MET,MET,MET,NA,MET,MET,MET,NA,NA,NA,MET,MET,MET,NA,MET,MET,MET,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,MET,MET,NA,MET,MET,MET,NA,NA,NA,MET,MET,MET,NA,MET,MET,MET,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,MET,MET,MET,NA,NA,NA,MET,MET
2243,1163,Beaverton SD 48J,Fir Grove Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET
2243,1181,Beaverton SD 48J,Five Oaks Middle School,Washington,E,2Years,NOT MET,NOT MET,NOT MET,MET,NOT MET,NOT MET,NOT MET,MET,n,n,MET,MET,NOT MET,NOT MET,MET,MET,NOT MET,NA,MET,MET,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,MET,MET,NOT MET,NOT MET,MET,MET,NOT MET,NA,MET,MET,NA,NA,NOT MET,NOT MET,NA,NA,NOT MET,NA,NA,NA,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,MET,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,MET,NA,NA,NA,NOT MET,NA,NA,NA,NA,NA,NA,MET,MET,MET,NOT MET,MET,MET,MET,NA,MET,NOT MET
2243,1157,Beaverton SD 48J,Greenway Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
2243,1164,Beaverton SD 48J,Hazeldale Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA
2243,4638,Beaverton SD 48J,Health & Science School,Washington,HSA,2Years,NOTE,NOTE,NOTE,NOTE,,,,,n,n,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE,NOTE
2243,1184,Beaverton SD 48J,Highland Park Middle School,Washington,E,2Years,NOT MET,NOT MET,MET,MET,NOT MET,NOT MET,MET,MET,n,n,MET,NOT MET,NOT MET,NOT MET,MET,MET,NOT MET,NA,MET,MET,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,MET,NOT MET,NOT MET,NOT MET,MET,MET,NOT MET,NA,MET,MET,NA,NOT MET,NOT MET,NOT MET,NA,NA,NOT MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,MET,MET,MET,MET,MET,MET,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,MET
2243,1165,Beaverton SD 48J,Hiteon Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,NA,MET,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,NA,MET,NA,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET
2243,4474,Beaverton SD 48J,International School of Beaverton--High,Washington,HSA,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,NA,NA,NA,NA,NA,NA,NA,MET,NA
2243,4473,Beaverton SD 48J,International School of Beaverton--Middle,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,MET,MET,MET,NA,MET,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,NA,NA,MET,NA,NA,NA,MET,MET
2243,3437,Beaverton SD 48J,Jacob Wismer Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,n,n,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,MET,NA,NA,NA,MET,MET
2243,1166,Beaverton SD 48J,Kinnaman Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,MET
2243,1168,Beaverton SD 48J,McKay Elementary School,Washington,E,2Years,MET,MET,MET,MET,MET,MET,MET,MET,Y,Y,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MET,MET,MET,MET,NA,NA,MET,NA,MET,NA
