INSTID,SCHLYR,DISTNM,ADMCNT,DISTADMPCT,PLTADMPCT,STUDENRCNT,STSTUDENRCNT,SPLEDSTUDCNT,DISTSPLEDPCT,PLTSPLEDPCT,ESLSTUDCNT,DISTESLPCT,PLTESLPCT,TEENPARCNT,DISTTEENPARPCT,PLTTEENPARPCT,NEGLFOSCARESTUDCNT,DISTNEGLFOSCAREPCT,PLTNEGLFOSCAREPCT,STUDINPVTYCNT,DISTSTUDINPVTYPCT,PLTSTUDINPVTYPCT,HOMESCHLSTUDCNT,DISTHOMESCHLPCT,PLTHOMESCHLPCT,PRIVSCHLSTUDCNT,DISTPRIVSCHLPCT,PLTPRIVSCHLPCT,MnrtyStudCnt,DistMnrtyStudPct,StMnrtyStudPct,DistYr178DropOutPct,StYr178DropOutPct,DistYr1912DropOutPct,StYr1912DropOutPct,DistYr4DropOutPct,StYr4DropOutPct,HHINCMAMT,STHHINCMAMT,HHWCHLDPCT,STHHWCHLDPCT,POPCMPLTHSPCT,STPOPCMPLTHSPCT,POPATTDCLGPCT,STPOPATTDCLGPCT,DISTTOTFTE,PLTTOTFTE,LICSTFFTE,DISTLICSTFPCT,PLTLICSTFPCT,INSTRASSTFTE,DISTINSTRASSTPCT,PLTINSTRASSTPCT,SCHLADMINFTE,DISTSCHLADMINPCT,PLTSCHLADMINPCT,CNTLADMINFTE,DISTCNTLADMINPCT,PLTCNTLADMINPCT,CLSFSUPPSTFFTE,DISTCLSFSUPPSTFPCT,PLTCLSFSUPPSTFPCT,DIRCLSRMAMT,STDIRCLSRMAMT,CLSRMSUPPAMT,STCLSRMSUPPAMT,BLDGSUPPAMT,STBLDGSUPPAMT,CNTLSUPPAMT,STCNTLSUPPAMT,GENFUNDOPCOST,STGENFUNDOPCOST,DirClsRmTotAmt,DirClsRmStTotAmt,ClsRmSuppTotAmt,ClsRmSuppStTotAmt,BldgSuppTotAmt,BldgSuppStTotAmt,CntlSuppTotAmt,CntlSuppStTotAmt,TotAmt,StTotAmt,AVGCLSSZ,STAVGCLSSZ,STUDPTCHRAMT,STSTUDPTCHRAMT,OPENENRFLG,STUDPCOMPAMT,STSTUDPCOMPAMT,STUDPNETCONNAMT,STSTUDPNETCONNAMT,SES3GrdRng,SES5GrdRng,SES8GrdRng,SES10GrdRng,BldgUnder11Cnt,Bldg11to20Cnt,Bldg21to30Cnt,Bldg31to40Cnt,Bldg41to50Cnt,Bldg51to60Cnt,BldgOver60Cnt,InstrDayKCnt,InstrDay1Cnt,InstrDay2Cnt,InstrDay3Cnt,InstrDay4Cnt,InstrDay5Cnt,InstrDay6Cnt,InstrDay7Cnt,InstrDay8Cnt,InstrDay9Cnt,InstrDay10Cnt,InstrDay11Cnt,InstrDay12Cnt,StInstrDayKAvg,StInstrDay1Avg,StInstrDay2Avg,StInstrDay3Avg,StInstrDay4Avg,StInstrDay5Avg,StInstrDay6Avg,StInstrDay7Avg,StInstrDay8Avg,StInstrDay9Avg,StInstrDay10Avg,StInstrDay11Avg,StInstrDay12Avg,Read3GrdAtAbvPct,Read5GrdAtAbvPct,Read8GrdAtAbvPct,Read10GrdAtAbvPct,StRead3GrdAtAbvPct,StRead5GrdAtAbvPct,StRead8GrdAtAbvPct,StRead10GrdAtAbvPct,Writ5GrdAtAbvPct,Writ8GrdAtAbvPct,Writ10GrdAtAbvPct,StWrit5GrdAtAbvPct,StWrit8GrdAtAbvPct,StWrit10GrdAtAbvPct,Math3GrdAtAbvPct,Math5GrdAtAbvPct,Math8GrdAtAbvPct,Math10GrdAtAbvPct,StMath3GrdAtAbvPct,StMath5GrdAtAbvPct,StMath8GrdAtAbvPct,StMath10GrdAtAbvPct,Prob5GrdAtAbvPct,Prob8GrdAtAbvPct,Prob10GrdAtAbvPct,StProb5GrdAtAbvPct,StProb8GrdAtAbvPct,StProb10GrdAtAbvPct,last column
2103,"7/1/2007","Scio SD 95",,,,2281,566067,,,,,,,,,,,,,,,,,,,,,,383,16.79,30.64,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4870.317588,4565.275658,384.972428,1396.478018,532.056865,1418.606667,251.948123,385.264495,6039.295004,7765.62484,4987.499793,5102.242765,505.34341,1797.957197,614.698312,1822.471957,251.948123,417.060486,6359.489638,9139.732407,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2103,"7/1/2008","Scio SD 95",,,,3182,564064,,,,,,,,,,,,,,,,,,,,,,493,15.49,31.19,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2103,"7/1/2009","Scio SD 95",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2104,"7/1/1999","Santiam Canyon Sch Dist 129j",698.7,94.29,95.11,741,545085,126,17,11.32,,,,,,,6,0.81,0.29,195,26.32,14.31,,,,,,7.12,116,15.65,18,0,1.13,2.95,6.3,12.17,18.37,43760.8,53699,36.32,34.4,46.71,81.48,22.92,52.55,113,55282.8,58.5,51.77,55.11,21.9,19.38,14.08,4,3.54,2.93,2,1.77,1.42,26.6,23.54,26.45,4172.964304,3420.96401,1318.193751,1082.570434,1202.378866,1001.0682,367.324642,282.780827,7060.861563,5787.383473,4591.113724,3736.753912,1643.057449,1239.991766,1597.28556,1270.376076,367.324642,298.775495,8198.781375,6545.897251,19.45,22.83,14.53,19.54,"No",4.57,5.88,7.34,7.52,,,,,,2,0,2,1,0,1,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,73,57,46,29,82,74,64,52,36,45,75,65,66,77,73,55,38,14,75,69,56,40,46,40,27,64,55,45,-
2104,"7/1/2000","Santiam Canyon Sch Dist 129j",677.9,94.42,95.58,718,545680,108,15.04,12.42,,,,1,0.15,0.31,4,0.56,0.15,160,22.28,14.38,,,,0,0,28.33,130,18.11,20.86,0,0.83,9.33,5.25,33.81,15.67,,,29.36,30.8,67.8,,32.96,,97.3,55896.6,46.6,47.89,55.04,22.3,22.92,14.51,3.3,3.39,2.92,1,1.03,1.5,24.1,24.77,26.03,4000.017256,3578.414585,1090.057437,1134.431819,1099.270153,1043.786027,389.190013,291.238395,6578.534859,6047.870827,4463.602451,3947.282717,1565.341337,1347.506967,1474.015612,1351.411667,397.19837,328.390216,7900.15777,6974.591568,21.71,22.61,17.14,19.36,"No",6.53,5.73,7.89,5.99,,,,,,2,0,2,1,0,1,168,172,172,172,172,172,172,172,172,172,172,172,172,168,172,172,172,172,172,172,172,172,172,172,172,172,57,47,55,55,84,77,62,53,26,48,81,64,68,79,77,73,39,34,75,73,56,42,78,57,60,76,58,57,-
2104,"7/1/2001","Santiam Canyon SD 129J",669.2,96.71,95.5,692,551679,102,14.74,12.74,33,4.93,8.99,1,0.15,0.31,5,0.72,0.68,158,22.83,14.31,19,2.75,3.66,0,0,6.73,131,18.93,22.29,0,0.69,4.43,4.86,13.92,13.86,,,29.36,30.8,67.8,,32.96,,98,56601.5,47.8,48.78,54.42,21.5,21.94,14.94,3.8,3.88,2.9,1,1.02,1.39,23.9,24.39,26.35,4280.633945,3663.047792,1290.86643,1165.20201,1280.161387,1087.937936,485.404725,296.942721,7337.066487,6213.130461,4863.376315,4067.62765,1836.221011,1433.480002,1666.34578,1391.866605,489.783439,321.959583,8855.726545,7214.933842,20,22.71,16.84,19.55,"No",5.16,5.94,5.58,,,,,,,2,0,0,3,0,1,,172,172,172,172,172,172,172,172,172,172,172,172,,172,172,172,172,172,172,172,172,172,172,172,172,80,56.52,38.89,35.42,85.07,78.98,64.19,53.14,57.45,37.04,72,69.19,66.28,78.79,62.5,65.21,29.09,24,76.81,75.25,56.37,44.73,66,17.86,34.05,61.88,51.9,49.62,-
2104,"7/1/2002","Santiam Canyon SD 129J",654.02,96.46,95.53,678,554071,101,14.9,12.89,32,4.89,9.39,0,0,0.31,0,0,0.1,,,,,,,,,6.33,138,20.35,23.66,0,,5,4.4,17.8,12.2,,,,,,,,,86.7,54650.1,42.7,49.25,54.28,16.9,19.49,15.23,3.8,4.38,2.92,1,1.15,1.22,22.3,25.72,26.35,3577.242713,3558.128021,1375.172669,1105.710112,1387.2682,1044.12508,519.692802,300.078602,6859.376384,6008.041817,4384.478421,3972.356403,1884.34261,1406.176936,1847.139926,1340.382984,565.24233,324.706771,8681.203287,7043.623095,23.37,23.06,18.32,20.33,"No",5.18,6.27,5.75,,,,,,,0,0,0,0,0,0,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,72,58.7,37.93,40.81,86.22,80.41,63.42,53.57,,,81.63,,,81.7,64.7,58.69,25.86,14.28,79.43,79.26,61.48,46.23,,,27.09,,,51.3,-
2104,"7/1/2003","Santiam Canyon SD 129J",647.49,95.5,95.55,678,551410,93,13.72,12.68,32,4.94,10.05,1,0.15,0.27,0,0,0.09,,,,,,,,,,134,19.76,24.85,,0.6,7.9,4.6,29.2,12.6,,,,,,,,,88.2,53851.7,43.4,49.21,54.02,17.1,19.39,15.72,3.9,4.42,2.86,1,1.13,1.14,22.8,25.85,26.26,3810.321843,3615.516357,1390.402654,1080.447678,1622.2873,1091.510161,531.34289,316.585551,7354.354687,6104.05975,4503.642979,4069.54675,1954.280221,1394.602386,1980.692197,1418.15316,537.108038,346.091873,8975.723435,7228.39417,24.53,23.82,17.52,20.55,,6,5.77,8.58,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,86.11,64.28,34.62,28.33,,,,,50,51.92,59.02,,,,88.89,70.37,40.74,23.33,,,,,42.6,26.93,,,,,-
2104,"7/1/2004","Santiam Canyon SD 129J",649.04,96.73,94.57,671,552339,100,14.9,12.74,24,3.7,10.35,2,0.31,0.22,,,,,,,,,,,,,117,17.44,27.44,,0.4,5.4,4.2,18.2,11.3,,,,,,,,,86.2,55307,42.4,49.19,53.48,16.5,19.14,16.56,3.6,4.18,2.84,1,1.16,1.15,22.7,26.33,25.97,3738.148673,3769.575188,1464.213457,1135.173281,1725.043994,1161.77714,527.021251,331.290935,7454.427375,6397.816545,4548.637704,4276.285699,1989.343591,1485.124849,2113.835558,1508.631223,547.790312,357.749569,9199.607165,7627.791341,25.67,23.64,17.94,20.27,,5.46,4.84,6.64,,"263-263","214-214","115-115","71-71",,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,78.73,56.36,46.94,34,88.78,85.08,65.03,55.79,,,57.14,,,78.86,92.16,67.86,44.9,38,88.09,86.47,65.92,48.68,,,,,,,-
2104,"7/1/2005","Santiam Canyon SD 129J",629.74,92.47,94.78,681,559254,116,17.03,12.63,14,2.22,10.27,2,0.32,0.23,,,,,,,,,,,,,115,16.89,27.58,0,0.4,5.44,4.1,20,13.7,,,,,,,,,90.8,56575.7,42.3,46.59,53.28,21.4,23.57,16.51,3.5,3.85,2.92,1,1.1,1.17,22.6,24.89,26.12,3707.117958,4005.379562,1441.964052,1214.87737,1628.069368,1242.443506,539.515814,328.162831,7316.667192,6790.86327,4685.112055,4546.761197,1944.202158,1593.279422,2015.759588,1617.38462,554.686211,358.548566,9199.760012,8115.973808,22.37,23.6,18.11,20.09,,4.48,,4.76,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,94.12,67.74,43.48,40,90.13,86.23,68.34,57.36,,,64.45,,,76.98,,90.32,36.95,28.89,88.15,87.2,68.01,46.89,,,,,,,-
2104,"7/1/2006","Santiam Canyon SD 129J",,,,649,562828,99,15.25,12.62,,,,,,,,,,,,,,,,,,,112,17.26,29.41,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4036.631263,4237.396191,1634.222419,1297.259921,1778.314422,1302.577587,597.510847,348.481508,8046.678951,7185.715208,5168.827596,4777.123807,2195.538936,1685.248519,2210.668998,1675.364305,600.497026,380.772109,10175.532556,8518.508743,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2104,"7/1/2007","Santiam Canyon SD 129J",,,,634,566067,,,,,,,,,,,,,,,,,,,,,,93,14.67,30.64,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,4291.630552,4565.275658,1718.623611,1396.478018,1952.479905,1418.606667,698.295772,385.264495,8661.02984,7765.62484,5488.698974,5102.242765,2245.424164,1797.957197,2460.622208,1822.471957,704.636466,417.060486,10899.381812,9139.732407,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2104,"7/1/2008","Santiam Canyon SD 129J",,,,600,564064,,,,,,,,,,,,,,,,,,,,,,80,13.33,31.19,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2104,"7/1/2009","Santiam Canyon SD 129J",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2105,"7/1/1997","CENTRAL LINN SCH DIST 552",757.2,96.34,27.58,786,540001,82,10.43,3.33,,,,,,,1,0.13,0.31,121,15.39,4.52,83,10.56,0.58,163,20.74,2.93,29,3.69,6.18,0.81,1.15,2.26,6.88,9.75,25.56,54821,51364,37.37,34.4,78.89,81.48,46.31,52.55,80.2,15350.4,40.3,50.25,55.26,9.3,11.6,12.04,2.5,3.12,2.95,2,2.49,1.48,26.1,32.54,28.26,2820.096564,3169.902506,829.019872,886.623886,1116.171997,876.395004,459.72346,204.632145,5225.011893,5137.553543,2997.290292,3518.307364,890.324707,1108.535095,1344.344249,1110.382958,459.72346,219.198686,5691.682708,5956.424105,24.71,25.11,19.75,20.56,"No",,12.88,12.68,14.69,,,,,,0,0,1,0,0,1,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,79,49,36,43,78,66,55,48,34.4,35,53.9,49.9,58.8,63.7,89,58,40,22,67,61,50,32,31.2,16.5,22.7,53,52.6,39.6,-
2105,"7/1/1998","CENTRAL LINN SCH DIST 552",680.2,99.15,27.39,686,541494,74,10.79,3.39,,,,,,,,,0.12,121,17.64,4.51,85,12.39,0.62,56,8.16,2.75,35,5.1,6.34,0,,3.69,6.59,15.81,21.7,54821,51364,37.37,34.4,78.89,81.48,46.31,52.55,80.1,15300.1,40,49.94,55.12,11.1,13.86,12.7,3,3.75,3.02,2,2.5,1.66,24,29.96,27.51,3419.748104,3347.058112,746.268236,958.98062,1204.415306,905.771611,512.353017,239.588543,5882.784663,5451.398887,3677.781282,3727.313011,795.063119,1202.476672,1492.211734,1163.841719,512.353017,261.053749,6477.409152,6354.685152,24.07,24.44,18.39,19.94,"Yes",5.49,7.82,7.62,9.61,,,,,,0,0,1,0,0,1,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,79,67,41,34,80,68,56,51,47,65,55,60,68,73,80,69,41,23,70,66,52,36,59,53,50,60,55,51,-
2105,"7/1/1999","CENTRAL LINN SCH DIST 552",715.5,97.35,95.11,735,545085,75,10.2,11.32,,,,,,,,,0.29,109,14.83,14.31,,,,,,7.12,43,5.85,18,0,1.13,0.78,6.3,3.23,18.37,57163.33,53699,37.37,34.4,78.89,81.48,46.31,52.55,82.2,55282.8,43.1,52.43,55.11,12.2,14.84,14.08,2,2.43,2.93,2,2.43,1.42,22.9,27.86,26.45,3391.534721,3420.96401,739.876734,1082.570434,1226.235768,1001.0682,423.739741,282.780827,5781.386964,5787.383473,3590.477251,3736.753912,869.928122,1239.991766,1496.588204,1270.376076,423.739741,298.775495,6380.733318,6545.897251,23.19,22.83,18.47,19.54,"No",4.93,5.88,5.88,7.52,,,,,,0,0,1,0,1,1,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,88,78,41,33,82,74,64,52,45,55,68,65,66,77,78,74,41,21,75,69,56,40,64,40,43,64,55,45,-
2105,"7/1/2000","CENTRAL LINN SCH DIST 552",686.6,95.1,95.58,722,545680,90,12.47,12.42,,,,4,0.58,0.31,0,0,0.15,109,15.1,14.38,,,,,,28.33,67,9.28,20.86,0,0.83,5.19,5.25,28.04,15.67,,,34.08,30.8,82.85,,49.78,,86.1,55896.6,41.8,48.55,55.04,16.1,18.7,14.51,2.2,2.56,2.92,1.8,2.09,1.5,24.2,28.11,26.03,3538.028144,3578.414585,965.246426,1134.431819,1376.961481,1043.786027,509.139598,291.238395,6389.375649,6047.870827,3767.544016,3947.282717,1362.546163,1347.506967,1842.003601,1351.411667,509.139598,328.390216,7481.233378,6974.591568,23.67,22.61,18.75,19.36,"No",5.64,5.73,6.39,5.99,,,,,,0,0,0,1,1,1,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,85,68,62,35,84,77,62,53,43,68,76,64,68,79,55,69,55,34,75,73,56,42,69,48,69,76,58,57,-
2105,"7/1/2001","CENTRAL LINN SCH DIST 552",649.6,95.25,95.5,682,551679,96,14.08,12.74,0,0,8.99,1,0.15,0.31,5,0.73,0.68,104,15.25,14.31,86,12.61,3.66,,,6.73,55,8.06,22.29,0,0.69,1.73,4.86,4.55,13.86,,,34.08,30.8,82.85,,49.78,,84.4,56601.5,42.4,50.24,54.42,10.8,12.8,14.94,3,3.55,2.9,1,1.18,1.39,27.2,32.23,26.35,3658.682375,3663.047792,761.613739,1165.20201,1537.665454,1087.937936,466.186774,296.942721,6424.148342,6213.130461,3953.817463,4067.62765,1432.324985,1433.480002,2102.58909,1391.866605,466.186774,321.959583,7954.918312,7214.933842,21.3,22.71,17.53,19.55,"No",7.03,5.94,8.02,,,,,,,0,0,0,1,1,1,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,93.94,66.67,73.07,56.1,85.07,78.98,64.19,53.14,65.12,77.36,70.73,69.19,66.28,78.79,90.91,62.22,39.22,30.95,76.81,75.25,56.37,44.73,36.37,9.44,55,61.88,51.9,49.62,-
2105,"7/1/2002","CENTRAL LINN SCH DIST 552",618.43,98.32,95.53,629,554071,88,13.99,12.89,6,0.97,9.39,5,0.81,0.31,0,0,0.1,,,,,,,,,6.33,63,10.02,23.66,0,,3.1,4.4,6,12.2,,,,,,,,,85.9,54650.1,40.8,47.5,54.28,11.1,12.92,15.23,3,3.49,2.92,1.8,2.1,1.22,29.2,33.99,26.35,3287.299523,3558.128021,966.20089,1105.710112,1464.082257,1044.12508,543.354689,300.078602,6260.937359,6008.041817,3658.966804,3972.356403,1560.679443,1406.176936,1807.320238,1340.382984,543.354689,324.706771,7570.321174,7043.623095,21.19,23.06,17,20.33,"No",5.29,6.27,5.72,,,,,,,0,0,0,0,0,0,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,95.12,70,61.36,58.69,86.22,80.41,63.42,53.57,,,93.74,,,81.7,66.66,63.42,65.85,39.13,79.43,79.26,61.48,46.23,,,61.22,,,51.3,-
2105,"7/1/2003","CENTRAL LINN SCH DIST 552",575.06,98.81,95.55,582,551410,87,14.95,12.68,11,1.91,10.05,0,0,0.27,0,0,0.09,,,,,,,,,,52,8.93,24.85,,0.6,2.9,4.6,5.7,12.6,,,,,,,,,64.7,53851.7,30.5,47.14,54.02,9.7,14.99,15.72,2,3.09,2.86,1.8,2.78,1.14,20.7,31.99,26.26,3386.889467,3615.516357,904.54701,1080.447678,1575.169278,1091.510161,607.041769,316.585551,6473.647524,6104.05975,3712.836632,4069.54675,1505.166563,1394.602386,2143.513573,1418.15316,607.041769,346.091873,7968.558537,7228.39417,22.92,23.82,19.53,20.55,,4.69,5.77,4.89,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,89.58,69.7,42.03,59.65,,,,,66.66,60.87,91.67,,,,72.92,66.67,43.08,30.51,,,,,18.76,17.91,,,,,-
2105,"7/1/2004","CENTRAL LINN SCH DIST 552",610.01,93.99,94.57,649,552339,97,14.95,12.74,7,1.15,10.35,0,0,0.22,,,,,,,,,,,,,61,9.4,27.44,,0.4,2.3,4.2,9.5,11.3,,,,,,,,,65,55307,31.9,49.08,53.48,9.2,14.15,16.56,2,3.08,2.84,1.8,2.77,1.15,20.1,30.92,25.97,2923.130585,3769.575188,860.743959,1135.173281,1633.972634,1161.77714,649.336964,331.290935,6067.184142,6397.816545,3271.87493,4276.285699,1441.362095,1485.124849,1942.980231,1508.631223,649.336964,357.749569,7305.55422,7627.791341,24.54,23.64,20.8,20.27,,3.45,4.84,3.89,,"341-341","308-308","228-228","201-201",,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,73.81,65.91,62.5,77.5,88.78,85.08,65.03,55.79,,,76.92,,,78.86,59.53,59.09,48.98,56.41,88.09,86.47,65.92,48.68,,,,,,,-
2105,"7/1/2005","CENTRAL LINN SCH DIST 552",629.64,94.68,94.78,665,559254,89,13.38,12.63,17,2.7,10.27,1,0.16,0.23,,,,,,,,,,,,,83,12.48,27.58,0,0.4,1.74,4.1,8.2,13.7,,,,,,,,,76.3,56575.7,35.3,46.26,53.28,13.2,17.3,16.51,2,2.62,2.92,1.8,2.36,1.17,24,31.45,26.12,3145.091097,4005.379562,1269.724812,1214.87737,1694.580045,1242.443506,705.371774,328.162831,6814.767728,6790.86327,3481.141714,4546.761197,1787.680526,1593.279422,2020.837639,1617.38462,705.371774,358.548566,7995.031653,8115.973808,25.36,23.6,20.59,20.09,,5.45,,5.5,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,92.86,87.5,58.13,82.76,90.13,86.23,68.34,57.36,,,69.23,,,76.98,92.68,83.33,58.14,50,88.15,87.2,68.01,46.89,,,,,,,-
2105,"7/1/2006","Central Linn SD 552",,,,671,562828,94,14.01,12.62,,,,,,,,,,,,,,,,,,,101,15.05,29.41,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,3344.983561,4237.396191,1303.61535,1297.259921,1693.299418,1302.577587,594.202652,348.481508,6936.100981,7185.715208,3669.750968,4777.123807,1961.717421,1685.248519,2030.703964,1675.364305,594.202652,380.772109,8256.375005,8518.508743,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2105,"7/1/2007","Central Linn SD 552",,,,698,566067,,,,,,,,,,,,,,,,,,,,,,105,15.04,30.64,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,3864.821504,4565.275658,1602.550171,1396.478018,1847.313467,1418.606667,540.793409,385.264495,7855.478551,7765.62484,4432.01669,5102.242765,1832.429097,1797.957197,2478.125386,1822.471957,540.793409,417.060486,9283.364582,9139.732407,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2105,"7/1/2008","Central Linn SD 552",,,,656,564064,,,,,,,,,,,,,,,,,,,,,,96,14.63,31.19,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2105,"7/1/2009","Central Linn SD 552",,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-
2107,"7/1/1999","JORDAN VALLEY SCH DIST 3",74.4,77.5,95.11,96,545085,6,6.25,11.32,,,,,,,,,0.29,56,58.33,14.31,,,,,,7.12,4,4.17,18,0,1.13,2.17,6.3,,18.37,46191,53699,37.2,34.4,50.17,81.48,22.15,52.55,20.5,55282.8,11.4,55.61,55.11,2.5,12.2,14.08,0.5,2.44,2.93,0.5,2.44,1.42,5.6,27.32,26.45,6238.419479,3420.96401,1773.528645,1082.570434,2044.719479,1001.0682,1013.651875,282.780827,11070.319478,5787.383473,6908.850104,3736.753912,1810.005208,1239.991766,2044.719479,1270.376076,1013.651875,298.775495,11777.226666,6545.897251,7.2,22.83,8.89,19.54,"Yes",1.41,5.88,3,7.52,,,,,,1,1,0,0,1,1,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,147,,,,70,82,74,64,52,67,75,90,65,66,77,,,67,44,75,69,56,40,67,25,50,64,55,45,-
2107,"7/1/2000","Jordan Valley SD 3",69.8,77.56,95.58,90,545680,6,6.67,12.42,,,,0,0,0.31,0,0,0.15,36,40,14.38,,,,,,28.33,2,2.22,20.86,0,0.83,0,5.25,,15.67,,,24.37,30.8,83.38,,37.8,,20.6,55896.6,11.9,57.77,55.04,1.9,9.22,14.51,1,4.85,2.92,0,0,1.5,5.8,28.16,26.03,7264.338333,3578.414585,1678.191444,1134.431819,3273.706111,1043.786027,1127.469555,291.238395,13343.705443,6047.870827,7928.023666,3947.282717,1798.364666,1347.506967,3754.304555,1351.411667,1127.469555,328.390216,14608.162442,6974.591568,8,22.61,8.18,19.36,"No",1.53,5.73,2.81,5.99,,,,,,1,1,0,0,1,1,146,146,146,146,146,146,146,147,147,147,147,147,147,146,146,146,146,146,146,146,147,147,147,147,147,147,,83,,56,84,77,62,53,67,,78,64,68,79,75,67,,33,75,73,56,42,67,,44,76,58,57,-
2107,"7/1/2001","Jordan Valley SD 3",67.5,80.36,95.5,84,551679,9,10.71,12.74,0,0,8.99,0,0,0.31,0,0,0.68,35,41.67,14.31,6,7.14,3.66,,,6.73,2,2.38,22.29,0,0.69,0,4.86,,13.86,,,24.37,30.8,83.38,,37.8,,21.6,56601.5,12,55.56,54.42,2.4,11.11,14.94,1.6,7.41,2.9,0,0,1.39,5.6,25.93,26.35,8321.723571,3663.047792,1925.447976,1165.20201,2928.374166,1087.937936,1243.393452,296.942721,14418.939165,6213.130461,9449.794404,4067.62765,1988.034166,1433.480002,3176.184761,1391.866605,1243.393452,321.959583,15857.406783,7214.933842,6.2,22.71,7.57,19.55,"No",1.27,5.94,1.75,,,,,,,0,1,1,0,0,2,146,146,146,146,146,146,146,147,147,147,147,147,147,146,146,146,146,146,146,146,147,147,147,147,147,147,,,,,85.07,78.98,64.19,53.14,,83.33,99.99,69.19,66.28,78.79,,,,54.54,76.81,75.25,56.37,44.73,66.67,50,54.54,61.88,51.9,49.62,-
